age,WORKCLASS,fnlwgt,EDUCATION,educational_num,MARITAL_STATUS,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_>50K
75,1,256474,10,14,2,9,1,1,1,0,0,16,1,0
52,3,129311,4,10,3,1,3,1,1,0,0,95,1,1
22,1,115892,9,7,2,2,1,1,1,0,0,40,1,0
59,1,139344,4,10,3,4,4,1,2,0,0,40,1,1
21,1,296158,7,9,2,2,2,1,1,0,0,40,1,0
55,3,189721,7,9,3,11,3,1,1,0,0,20,1,0
19,1,187161,4,10,2,6,2,1,2,0,0,18,1,0
41,1,219155,5,4,3,3,3,1,1,0,0,40,5,0
49,1,111558,7,9,3,4,4,1,2,0,1977,25,1,1
21,1,211601,4,10,2,4,2,2,2,0,0,40,1,0
28,1,375313,7,9,2,12,1,3,1,0,0,50,1,0
25,1,108505,7,9,2,7,2,1,1,0,0,40,1,0
17,1,126832,8,6,2,2,2,1,1,0,0,30,1,0
49,1,144396,9,7,1,1,1,1,2,0,0,38,1,0
20,2,349365,7,9,2,2,1,1,2,0,0,40,1,0
23,1,399022,7,9,2,2,2,1,1,0,0,35,1,0
40,1,170482,3,13,2,12,1,1,2,14344,0,45,1,1
56,1,159472,5,4,3,3,3,1,1,0,0,40,1,0
31,6,31740,#N/A,11,3,8,3,1,1,0,0,55,1,0
40,1,100451,4,10,2,11,1,1,1,0,0,40,1,0
38,1,188503,4,10,2,4,5,1,2,6497,0,35,1,0
37,1,89559,7,9,3,4,4,1,2,0,0,40,1,0
34,1,125279,7,9,3,3,3,1,1,0,0,40,1,0
24,1,464502,15,12,2,6,1,2,1,0,0,40,#N/A,0
63,1,84737,5,4,3,2,3,3,1,0,0,40,3,0
33,5,220430,3,13,3,9,3,2,1,0,0,70,1,1
33,1,56121,7,9,2,3,1,1,1,0,0,60,1,0
50,5,159689,4,10,4,4,5,1,2,0,0,35,1,0
17,1,220562,6,5,2,6,6,#N/A,2,0,0,32,7,0
65,1,271092,4,10,1,4,5,1,2,0,0,40,#N/A,0
59,1,61885,2,8,1,3,6,2,1,0,0,35,1,0
24,5,174413,3,13,2,10,1,1,2,0,1974,40,1,0
49,5,331650,10,14,1,10,5,1,2,9562,0,32,1,1
24,1,175586,7,9,2,5,5,2,2,0,0,40,1,0
24,1,211129,3,13,2,6,2,1,2,0,0,35,1,0
34,1,35595,#N/A,11,3,12,3,1,1,0,0,40,1,0
50,1,31014,7,9,3,10,4,1,2,0,0,40,1,1
88,3,206291,12,15,3,10,3,1,1,0,0,40,1,0
39,1,230356,3,13,2,4,1,1,2,0,0,40,1,0
44,1,125461,1,16,3,1,3,1,1,0,0,60,1,1
45,2,90803,4,10,3,4,3,1,1,0,0,40,1,0
34,1,207564,4,10,3,2,4,1,2,0,0,12,1,1
28,#N/A,190303,15,12,2,#N/A,6,1,1,0,0,40,1,0
36,1,162312,7,9,2,11,1,3,1,0,0,70,3,0
52,1,104501,4,10,3,10,3,1,1,0,0,40,14,1
25,1,208591,3,13,2,10,2,1,1,0,0,40,1,0
33,1,172498,4,10,1,7,2,1,1,0,0,40,1,0
24,1,138719,9,7,2,6,2,2,2,0,0,20,1,0
60,1,338345,7,9,3,11,3,1,1,0,0,45,1,1
44,1,112494,4,10,3,11,3,1,1,0,0,40,1,0
41,1,116391,3,13,3,1,3,1,1,0,0,40,1,1
21,1,169188,7,9,2,5,2,1,2,0,0,35,1,0
46,5,207677,3,13,3,9,3,1,1,0,0,40,1,1
55,5,99131,7,9,3,10,6,1,2,0,2246,40,1,1
21,4,201815,4,10,2,4,2,2,2,0,0,30,1,0
35,1,138992,10,14,3,10,6,1,1,7298,0,40,1,1
38,1,246463,7,9,3,11,3,1,1,0,0,45,1,0
28,1,187981,7,9,3,5,3,1,1,0,0,40,1,0
54,1,53833,3,13,3,6,3,1,1,0,0,50,1,0
34,1,195576,3,13,3,1,3,1,1,0,0,50,1,1
51,1,204447,4,10,3,10,3,1,1,0,0,45,1,1
21,1,379525,4,10,2,4,2,1,2,4416,0,24,1,0
70,1,142851,6,5,3,1,3,1,1,0,0,18,1,0
49,3,203505,7,9,1,6,1,1,2,0,0,30,1,0
28,1,309566,7,9,2,4,5,1,2,0,0,20,1,0
21,1,216129,7,9,2,2,2,1,1,0,0,35,1,0
52,5,238959,10,14,2,10,1,1,1,0,0,32,1,1
19,1,201743,4,10,2,2,2,1,2,0,0,15,1,0
36,1,127961,3,13,3,1,3,1,1,0,0,50,1,1
55,1,171015,4,10,2,4,2,1,2,0,0,36,1,0
37,1,220314,7,9,1,4,5,1,2,0,0,40,7,0
48,1,149640,10,14,2,1,1,1,1,0,0,40,1,0
44,6,104892,4,10,3,11,3,1,1,0,0,58,1,1
48,5,177018,10,14,3,10,3,1,1,0,0,50,1,1
38,1,107303,7,9,3,11,3,1,1,0,0,40,1,0
59,1,64102,8,6,3,7,3,1,1,0,0,40,1,0
33,1,285131,7,9,3,11,3,1,1,0,0,40,1,0
23,1,267471,2,8,2,6,2,1,2,0,0,25,1,0
42,1,143069,7,9,3,11,3,1,1,0,0,60,1,1
46,1,306993,13,3,3,7,3,1,1,0,0,40,1,0
58,3,35551,3,13,3,1,3,1,1,0,0,70,1,1
20,4,55233,4,10,2,4,6,1,2,0,0,40,1,0
58,1,118303,7,9,4,6,1,1,2,0,0,35,1,1
32,1,165949,3,13,1,5,1,1,2,0,1590,42,1,0
40,1,192259,10,14,2,10,1,1,1,0,0,35,1,0
44,1,303619,9,7,1,11,1,1,1,0,0,40,1,0
23,1,182342,7,9,2,11,1,1,1,0,0,40,1,0
29,5,190525,3,13,3,10,3,1,1,0,1848,60,14,1
53,1,153052,7,9,3,11,3,1,1,0,0,40,1,1
32,1,234096,9,7,3,7,3,1,1,0,0,40,1,0
34,1,230246,3,13,3,10,3,1,1,0,0,42,1,1
23,1,190483,3,13,2,6,2,1,2,0,0,20,1,0
33,1,235124,4,10,3,4,3,1,1,0,0,40,#N/A,0
40,3,179533,7,9,3,3,3,1,1,0,0,75,1,1
31,1,265706,3,13,2,6,1,1,1,0,0,40,1,0
33,1,112383,4,10,3,10,3,1,1,0,0,40,1,0
30,1,327112,3,13,1,6,1,1,1,0,1564,40,1,1
33,1,348416,7,9,2,4,5,2,2,0,0,40,1,0
50,1,57852,1,16,3,10,3,1,1,0,0,55,1,1
59,5,251890,8,6,4,2,1,1,2,0,0,25,16,0
25,2,157617,7,9,2,1,1,1,1,0,0,40,1,0
30,1,110643,4,10,2,1,1,1,1,0,0,52,1,0
33,1,209900,4,10,2,12,2,1,1,0,0,20,1,0
43,3,316820,4,10,3,8,3,1,1,0,0,84,1,0
47,1,209739,7,9,3,7,3,1,1,0,0,40,1,0
52,1,236222,7,9,1,1,1,1,2,0,0,40,1,0
49,1,165539,7,9,4,1,1,2,2,0,0,35,1,0
32,1,104525,7,9,3,11,3,1,1,2407,0,40,1,0
22,1,192289,4,10,2,4,2,1,1,0,0,30,16,0
61,#N/A,38603,5,4,1,#N/A,1,1,1,0,0,20,1,0
26,1,173927,#N/A,11,2,10,2,#N/A,2,0,0,60,13,0
23,1,285775,7,9,2,9,6,1,1,0,0,42,1,0
34,1,167049,3,13,3,14,4,1,2,0,0,20,1,1
58,5,44246,6,5,3,3,3,1,1,0,0,40,1,0
66,1,174788,4,10,1,4,1,1,2,0,0,20,1,0
45,1,116255,7,9,2,1,1,2,2,0,0,40,1,0
71,3,322789,7,9,3,8,3,4,1,0,0,35,1,0
29,1,83742,7,9,1,2,5,1,2,0,0,45,1,0
56,3,140729,7,9,3,5,3,1,1,0,0,45,1,0
35,1,133839,4,10,3,5,3,1,1,0,0,40,1,1
57,1,94156,10,14,3,10,3,1,1,7688,0,84,1,1
20,#N/A,318865,4,10,2,#N/A,1,1,1,0,0,40,1,0
51,1,193374,14,2,3,11,3,1,1,0,0,40,7,0
44,6,144778,4,10,3,1,3,1,1,0,0,50,1,1
19,1,25429,4,10,2,6,1,1,2,0,0,25,1,0
30,1,139838,8,6,#N/A,2,1,2,1,0,0,40,1,0
36,2,21798,3,13,3,9,3,1,1,15024,0,40,14,1
30,1,377017,4,10,3,7,3,1,1,0,0,32,1,0
21,1,153209,4,10,3,5,3,1,1,0,0,40,1,0
75,2,220618,4,10,4,4,1,1,2,0,0,10,1,0
54,1,141663,7,9,2,2,1,1,1,0,0,15,1,0
47,1,175958,12,15,3,6,3,1,1,0,0,45,1,1
34,1,379798,10,14,3,1,3,1,1,0,0,40,1,1
18,1,62972,9,7,2,2,2,1,1,0,0,16,1,0
60,1,177665,7,9,3,11,3,1,1,0,0,35,1,0
28,1,273929,7,9,3,6,3,1,1,0,1628,60,1,0
22,1,188300,7,9,2,6,1,1,2,0,0,28,1,0
22,1,369549,4,10,2,2,1,2,2,0,0,30,1,0
33,1,108438,4,10,3,1,3,1,1,0,0,60,1,1
61,1,181200,7,9,1,3,1,1,1,0,1564,40,1,1
17,#N/A,210547,8,6,2,#N/A,2,1,1,0,0,40,1,0
33,1,409172,3,13,3,1,2,1,1,0,0,55,1,0
31,5,190228,10,14,2,1,1,1,1,0,0,45,1,0
23,1,396099,7,9,2,2,1,1,2,0,0,25,1,0
23,1,154978,7,9,3,2,3,1,1,0,0,40,27,0
32,1,200246,4,10,3,11,3,1,1,0,0,40,1,1
27,1,587310,15,12,3,3,2,1,1,0,0,40,23,0
27,1,116358,4,10,2,11,2,3,1,0,1980,40,9,0
17,1,132636,9,7,2,3,2,1,2,0,0,16,1,0
21,1,313702,4,10,2,6,1,1,1,0,0,40,1,0
45,3,420986,3,13,3,10,3,1,1,0,0,40,1,1
43,4,211450,7,9,2,4,2,1,1,0,0,40,1,0
22,5,111697,3,13,2,4,2,1,2,0,0,30,1,0
49,1,159816,3,13,3,10,4,1,2,99999,0,20,1,1
44,1,34218,3,13,1,10,1,1,1,0,0,45,1,0
21,1,223019,7,9,2,2,2,1,2,0,0,30,1,0
28,1,205337,7,9,3,5,3,1,1,0,0,40,1,0
43,2,146908,4,10,3,11,3,1,1,0,0,40,#N/A,0
45,1,154174,7,9,3,11,3,1,1,0,0,50,1,0
28,1,190060,7,9,3,6,3,1,1,0,0,40,1,1
30,1,387521,3,13,3,1,3,1,1,7298,0,40,1,1
37,1,112158,7,9,3,11,3,1,1,7688,0,99,1,1
33,1,277455,10,14,2,10,1,1,1,0,0,40,1,0
50,3,93705,4,10,1,6,1,1,2,0,0,40,1,0
32,3,241885,8,6,1,11,1,1,1,0,0,40,1,0
33,1,205950,7,9,3,11,3,1,1,0,0,40,1,0
54,1,145098,4,10,3,6,3,1,1,0,0,40,1,1
21,1,206681,4,10,2,6,2,1,2,0,0,15,1,0
35,1,340018,8,6,2,2,5,2,2,0,0,38,1,0
28,3,227890,3,13,2,10,1,2,1,0,0,50,1,1
57,3,413373,1,16,3,6,3,1,1,0,1902,40,1,1
41,1,239296,10,14,3,10,3,1,1,0,2415,50,1,1
23,1,398904,3,13,3,10,4,1,2,0,0,40,1,0
47,1,369438,4,10,3,11,3,2,1,0,0,30,1,1
72,1,225780,1,16,2,10,1,1,1,0,0,30,1,0
33,5,152351,4,10,3,9,3,1,1,3908,0,40,1,0
40,3,266324,4,10,1,1,6,1,1,0,1564,70,22,1
50,2,78923,7,9,3,11,3,1,1,0,1485,40,1,1
43,1,175224,7,9,3,2,3,1,1,0,0,60,34,0
72,1,74749,7,9,3,6,4,1,2,0,0,17,1,0
28,1,253581,4,10,2,4,1,1,2,0,0,40,1,0
42,5,191149,10,14,2,10,5,1,2,0,0,40,1,0
35,1,209629,7,9,1,1,1,1,1,0,0,40,1,0
36,1,297449,3,13,3,6,3,1,1,0,0,50,1,1
56,1,100285,4,10,3,12,3,1,1,0,0,45,1,0
30,1,217460,3,13,3,10,3,1,1,0,0,40,1,0
25,1,557082,7,9,2,4,1,1,2,0,0,38,1,0
41,#N/A,307589,3,13,3,#N/A,4,3,2,0,0,5,9,0
36,1,215503,7,9,2,11,1,1,1,0,0,65,1,0
34,1,141118,3,13,5,10,1,1,2,0,0,35,1,0
59,1,66356,5,4,2,8,5,1,1,4865,0,40,1,0
29,1,169631,7,9,5,4,2,1,2,0,0,40,1,0
26,1,165510,7,9,1,11,5,1,1,0,0,40,1,0
36,1,48855,10,14,3,10,3,1,1,0,0,38,1,1
21,1,278391,7,9,2,4,2,1,1,0,0,25,34,0
38,2,149455,7,9,2,2,5,2,2,0,0,40,1,0
53,3,122109,15,12,1,6,1,1,2,0,0,70,1,0
44,1,159580,2,8,1,3,1,1,2,0,0,40,1,0
48,1,182862,4,10,3,11,3,1,1,0,0,40,1,1
36,1,181382,#N/A,11,3,5,3,1,1,3103,0,40,1,1
42,1,226902,3,13,3,12,3,1,1,0,0,45,1,1
53,6,152810,7,9,3,11,3,1,1,5178,0,45,1,1
33,3,93930,7,9,3,1,3,1,1,0,0,40,1,0
38,1,65382,4,10,3,11,3,1,1,0,0,40,1,1
45,1,192835,3,13,3,1,3,1,1,0,1977,55,1,1
18,1,334676,7,9,2,7,2,1,1,0,0,25,1,0
72,3,28865,5,4,3,3,3,1,1,0,0,14,1,0
44,1,185057,10,14,2,10,1,1,2,0,0,35,1,0
26,1,152855,7,9,2,1,2,#N/A,2,0,0,40,7,0
66,1,262285,3,13,3,10,3,1,1,0,0,99,1,0
27,1,428030,3,13,2,11,1,1,1,0,0,50,1,0
44,6,56651,4,10,3,1,3,1,1,7688,0,45,1,1
63,3,175177,12,15,3,10,3,1,1,0,0,35,1,1
33,5,242150,#N/A,11,3,12,3,1,1,0,0,50,1,0
29,1,142555,10,14,2,10,1,2,1,0,0,42,1,0
63,1,181929,7,9,4,1,5,1,1,0,0,50,1,1
37,1,111499,4,10,2,1,1,1,2,0,0,40,1,0
58,1,365511,4,10,1,5,1,#N/A,1,0,0,40,7,0
53,1,215790,4,10,4,4,6,1,2,0,0,22,1,0
41,1,203217,5,4,#N/A,11,1,1,1,0,0,40,7,0
23,1,236769,4,10,2,7,2,1,1,0,0,40,1,0
49,5,31339,7,9,3,11,3,1,1,0,0,40,1,0
47,1,199058,7,9,3,11,3,1,1,0,0,40,1,1
48,1,148549,15,12,3,5,3,1,1,0,0,50,1,0
27,1,130807,15,12,3,12,3,1,1,0,0,40,1,0
46,1,101430,9,7,1,7,5,2,2,0,0,40,1,0
21,1,255957,4,10,2,1,1,1,2,4101,0,40,1,0
50,1,175029,7,9,3,7,3,1,1,0,0,40,1,1
55,1,174478,8,6,2,2,1,1,1,0,0,29,1,0
49,3,200471,7,9,3,11,3,1,1,0,0,40,1,0
59,1,530099,4,10,3,11,3,1,1,0,1887,55,1,1
30,1,191571,7,9,#N/A,2,2,1,2,0,0,36,1,0
41,1,289886,13,3,3,2,3,#N/A,1,0,1579,40,34,0
36,1,193855,7,9,3,11,3,1,1,0,0,40,1,0
51,1,257337,7,9,3,3,3,1,1,0,0,50,1,0
31,1,206512,9,7,2,7,2,1,1,0,0,25,1,0
32,3,92531,7,9,1,11,5,1,1,0,0,40,1,0
46,5,326292,10,14,3,1,3,1,1,0,0,40,1,1
25,5,124483,3,13,2,4,1,3,1,0,0,20,19,0
46,#N/A,37672,7,9,1,#N/A,1,1,2,0,0,15,1,0
36,1,24504,7,9,1,4,5,1,2,0,0,40,1,0
43,1,195212,3,13,3,1,4,2,2,0,0,40,#N/A,0
56,1,279340,9,7,#N/A,2,1,2,2,0,0,40,1,0
49,1,61885,15,12,3,6,3,1,1,0,0,45,1,1
46,1,207807,8,6,3,5,4,2,2,0,0,30,1,0
23,1,130959,4,10,3,4,3,1,1,0,0,12,1,0
43,6,137232,3,13,5,6,5,1,2,0,0,42,1,0
46,3,236852,3,13,3,6,3,1,1,0,0,45,1,1
31,2,124020,15,12,3,12,3,1,1,0,0,40,1,1
26,1,78258,#N/A,11,1,10,5,1,2,0,0,36,1,0
22,1,341227,4,10,2,4,1,1,1,0,0,20,1,0
51,1,357949,3,13,1,10,1,1,2,0,0,16,1,0
21,1,136873,4,10,2,10,2,1,1,0,0,10,1,0
20,1,87867,4,10,2,12,2,1,1,0,0,40,1,0
19,1,85690,7,9,2,5,5,1,1,0,0,30,1,0
73,3,143833,2,8,3,8,3,1,1,0,0,18,1,0
32,1,154571,4,10,2,2,6,3,1,0,0,40,#N/A,0
37,1,82622,4,10,3,2,3,1,1,0,0,40,1,1
30,1,85708,7,9,3,4,3,1,1,0,0,40,1,0
24,1,281221,3,13,2,4,6,3,2,0,0,40,36,0
22,1,145964,3,13,2,6,2,1,1,0,0,40,1,0
37,1,32528,3,13,3,6,3,1,1,0,0,50,1,0
49,1,166215,6,5,3,11,3,1,1,0,0,40,1,0
56,3,323639,10,14,3,1,3,1,1,0,0,25,1,0
51,1,120914,5,4,3,11,3,1,1,2961,0,40,1,0
34,1,204461,3,13,3,10,3,1,1,0,0,55,1,1
31,1,176025,7,9,2,12,5,2,2,0,0,40,1,0
56,1,155657,5,4,1,5,1,1,2,0,0,20,21,0
25,#N/A,30840,4,10,1,#N/A,5,1,2,0,0,40,14,0
31,1,192039,15,12,1,10,2,1,2,0,0,40,1,0
49,1,78529,3,13,3,6,3,1,1,0,0,60,1,0
49,1,105449,3,13,2,14,1,1,1,0,0,25,1,0
47,1,101825,7,9,3,4,4,1,2,0,0,40,1,1
68,1,174812,7,9,2,2,1,1,1,0,0,15,1,0
28,1,566066,4,10,2,4,1,2,2,0,0,45,1,0
41,1,104196,4,10,1,3,1,1,1,0,0,60,1,0
46,1,465974,9,7,2,3,2,1,1,0,0,30,1,0
45,1,153682,4,10,3,4,3,2,1,0,0,40,1,1
48,1,250736,7,9,3,3,3,2,1,0,0,99,1,0
43,1,102180,10,14,3,10,3,1,1,0,0,40,1,1
19,1,204389,7,9,2,4,2,#N/A,2,0,0,25,16,0
30,1,118551,3,13,3,12,4,1,2,0,0,16,1,1
21,1,107882,15,12,2,2,2,1,2,0,0,9,1,0
67,1,397831,4,10,3,1,3,1,1,0,1539,40,1,0
42,5,221581,7,9,1,4,1,1,2,0,0,40,1,0
58,4,81973,4,10,3,12,3,3,1,0,1485,40,1,1
34,5,454076,#N/A,11,3,2,3,1,1,0,0,40,1,1
41,1,180138,7,9,2,6,1,1,1,0,0,50,1,0
36,1,22245,7,9,3,6,3,1,1,0,0,40,1,1
19,#N/A,199609,4,10,2,#N/A,2,1,2,0,0,40,1,0
47,5,140644,4,10,3,9,3,1,1,0,0,40,1,1
77,1,149912,3,13,2,10,1,1,2,0,0,10,1,0
30,1,209691,5,4,1,3,1,1,1,0,0,40,1,0
45,1,174426,10,14,3,10,3,1,1,0,0,43,1,0
68,5,254218,#N/A,11,3,1,3,1,1,0,0,24,1,0
43,6,130126,4,10,3,1,3,1,1,15024,0,45,1,1
53,#N/A,64322,5,4,#N/A,#N/A,1,1,1,0,0,40,1,0
62,4,125155,7,9,3,4,3,1,1,0,0,38,1,0
57,1,84888,7,9,3,3,3,1,1,0,0,50,1,0
25,1,204338,7,9,2,8,5,1,1,0,0,30,#N/A,0
50,4,36489,4,10,1,1,5,1,1,0,0,40,1,0
52,1,222405,7,9,3,6,3,2,1,0,2377,40,1,0
59,#N/A,120617,4,10,2,#N/A,1,2,2,0,0,40,1,0
36,1,155537,7,9,3,11,3,1,1,0,0,40,1,0
51,1,53197,7,9,3,11,3,1,1,0,0,40,1,0
28,5,154863,7,9,2,9,6,2,1,0,1876,40,1,0
18,1,338836,7,9,2,2,2,1,1,0,0,20,1,0
40,1,105936,7,9,3,6,4,1,2,5013,0,20,1,0
44,3,218653,3,13,1,11,2,1,1,0,0,40,1,0
39,1,179824,7,9,2,5,5,2,2,0,0,36,1,0
22,1,347530,7,9,#N/A,2,5,2,2,0,0,35,1,0
34,4,199934,4,10,3,4,3,2,1,0,0,40,1,1
33,1,150570,3,13,3,10,3,1,1,3103,0,43,1,1
25,1,361307,3,13,2,6,2,1,2,0,0,40,1,0
36,1,51838,4,10,1,4,5,1,2,0,0,40,1,0
29,1,232784,15,12,2,1,2,1,1,0,0,40,1,0
33,1,70447,7,9,2,3,6,3,1,0,0,40,1,0
23,1,172047,7,9,2,7,2,1,1,0,0,40,1,0
49,1,240869,5,4,2,2,6,1,1,0,0,35,1,0
17,1,270587,9,7,2,2,2,1,1,0,0,20,8,0
42,#N/A,321086,10,14,3,#N/A,3,1,1,0,0,50,1,0
48,1,195554,4,10,3,5,3,1,1,7298,0,40,1,1
24,1,73928,#N/A,11,2,4,2,3,2,0,0,20,1,0
25,1,218667,13,3,3,7,2,1,1,0,0,40,1,0
23,1,137994,4,10,2,5,2,2,2,0,0,40,1,0
46,3,197836,7,9,3,8,3,1,1,0,1672,50,1,0
33,1,40681,4,10,2,10,1,1,2,3674,0,16,1,0
54,5,173050,10,14,3,10,3,1,1,7688,0,40,1,1
32,1,227321,4,10,#N/A,2,1,1,2,0,0,38,1,0
39,1,128392,7,9,3,5,3,1,1,0,1887,40,1,1
35,1,170092,7,9,5,2,5,2,2,0,0,20,1,0
19,#N/A,272166,4,10,2,#N/A,2,1,1,0,1602,30,1,0
24,1,223811,4,10,3,11,3,1,1,0,0,40,1,0
49,1,135643,7,9,4,11,5,3,2,0,0,40,3,0
42,1,196626,5,4,3,11,3,1,1,0,0,40,1,0
27,1,420351,7,9,2,4,1,1,1,0,0,45,1,0
51,1,75235,3,13,3,6,3,1,1,0,0,60,1,0
35,1,399601,7,9,3,10,3,1,1,0,0,50,1,1
31,1,407930,5,4,3,7,3,1,1,0,0,40,1,0
66,1,127139,4,10,3,1,3,1,1,0,0,40,1,1
41,1,319271,4,10,3,6,3,1,1,0,0,50,1,0
61,#N/A,584259,10,14,3,#N/A,3,1,1,0,0,2,1,1
28,2,89564,3,13,3,9,3,1,1,0,0,50,1,0
26,1,194352,3,13,2,10,2,1,2,0,0,40,1,0
31,1,298871,1,16,3,10,3,3,1,0,0,40,10,0
59,1,96459,9,7,2,5,1,1,1,0,0,40,1,0
37,1,264700,7,9,3,12,4,2,2,0,0,35,1,0
47,1,456661,5,4,3,11,3,1,1,0,0,40,7,0
24,1,234460,6,5,2,5,2,2,2,0,0,40,12,0
38,1,377486,7,9,2,11,1,1,1,0,0,36,1,0
25,1,101812,#N/A,11,3,6,3,1,1,0,0,41,1,0
47,1,133969,3,13,3,1,3,3,1,2885,0,65,2,0
25,4,178025,4,10,2,1,2,1,1,0,0,9,1,0
41,4,253770,4,10,3,3,4,1,2,7298,0,40,1,1
39,1,166744,7,9,2,2,2,1,2,0,0,38,1,0
30,5,169020,3,13,3,10,3,1,1,0,0,40,1,0
45,1,330087,7,9,3,11,3,1,1,0,0,40,1,0
66,1,201197,3,13,3,10,3,1,1,0,0,45,1,1
22,6,333197,7,9,2,1,2,1,1,0,2205,45,1,0
43,1,184018,15,12,3,10,3,1,1,0,0,50,1,0
45,1,246891,#N/A,11,3,10,3,1,1,0,1902,40,1,1
39,5,164515,7,9,1,4,5,1,2,0,0,40,1,0
22,1,221406,4,10,2,2,1,1,2,0,0,20,1,0
36,1,104858,4,10,3,8,3,1,1,0,0,56,1,1
32,1,162572,10,14,3,1,3,1,1,0,1977,48,1,1
24,3,186831,4,10,2,1,1,2,1,0,0,45,1,0
56,6,83922,7,9,3,1,3,1,1,0,0,84,1,0
26,3,231714,7,9,3,11,3,1,1,0,0,40,1,0
41,1,182303,4,10,3,6,3,1,1,0,0,50,1,1
38,1,313914,3,13,#N/A,8,5,1,2,0,0,45,1,0
23,1,34431,7,9,2,5,1,1,2,0,0,40,1,0
20,6,465725,7,9,1,7,2,1,1,0,0,25,1,0
19,1,30597,7,9,2,6,2,1,1,0,0,35,1,0
22,#N/A,199005,15,12,2,#N/A,2,1,1,0,0,40,1,0
50,2,242517,3,13,1,1,1,1,2,0,0,40,1,0
37,5,80680,3,13,1,10,5,1,2,1151,0,35,1,0
65,#N/A,115431,4,10,3,#N/A,3,1,1,0,0,20,1,0
51,2,213296,3,13,4,4,1,1,1,0,0,40,1,0
49,1,81973,4,10,3,11,3,3,1,0,0,40,1,1
22,1,446140,7,9,2,6,2,1,1,0,0,55,1,0
23,1,192978,7,9,3,7,3,1,1,0,0,40,1,0
56,1,238638,5,4,3,11,3,1,1,0,0,40,1,0
38,1,97759,2,8,2,2,5,1,2,0,0,17,1,0
51,1,154949,7,9,4,5,1,2,2,0,0,40,1,0
23,1,189832,15,12,2,3,5,1,2,0,0,40,1,0
48,1,158944,7,9,4,11,1,1,2,0,0,60,1,1
19,1,446219,8,6,2,6,5,2,2,0,0,40,1,0
26,1,177147,3,13,2,4,1,1,1,6849,0,65,1,0
35,3,216256,6,5,3,11,3,1,1,0,0,50,1,0
47,3,171968,3,13,4,1,5,3,2,0,0,60,17,0
34,1,253616,4,10,3,11,3,1,1,0,0,60,1,1
72,1,53684,4,10,3,9,3,2,1,0,0,40,1,0
53,5,283602,10,14,3,10,4,1,2,15024,0,40,1,1
52,1,305090,4,10,#N/A,6,6,1,2,0,0,55,1,0
38,1,34996,4,10,#N/A,2,5,1,2,0,0,40,1,0
17,1,162205,8,6,2,7,2,1,2,0,0,15,1,0
25,1,196771,7,9,2,7,1,1,1,0,0,65,1,0
54,1,144586,4,10,3,6,4,1,2,0,0,40,1,1
38,1,210438,5,4,1,6,5,1,2,0,0,40,1,0
19,1,199480,8,6,2,7,2,1,1,0,0,25,1,0
45,3,176814,1,16,3,10,3,1,1,15024,0,40,1,1
34,1,162442,7,9,3,4,4,1,2,0,0,20,1,1
43,1,35910,4,10,3,6,3,1,1,0,0,43,1,1
56,5,238582,4,10,3,11,3,1,1,0,0,41,1,1
34,1,229732,#N/A,11,3,11,3,1,1,0,0,40,1,0
37,2,34996,7,9,#N/A,2,5,1,2,0,0,40,1,0
68,6,182131,4,10,3,1,3,1,1,10605,0,20,1,1
33,1,350106,4,10,2,2,1,1,1,0,0,34,1,0
48,1,174525,14,2,3,4,3,1,1,0,0,52,12,0
48,1,218676,7,9,3,6,3,1,1,0,0,40,1,0
37,1,109633,7,9,1,2,1,1,2,0,0,40,1,0
53,1,119170,7,9,3,3,3,2,1,0,1740,40,1,0
28,5,214881,7,9,3,11,3,1,1,0,0,40,1,0
72,3,138248,9,7,3,11,3,1,1,0,0,20,1,0
76,1,152839,7,9,3,10,3,1,1,0,0,20,1,0
56,3,254711,7,9,3,6,3,1,1,0,0,20,1,0
36,1,228190,7,9,3,7,3,2,1,0,0,20,1,0
42,1,102085,7,9,1,2,2,1,2,0,0,15,1,0
34,1,107793,7,9,3,11,3,1,1,0,0,40,14,1
34,1,312055,3,13,2,1,1,1,1,0,0,40,1,1
55,1,140063,7,9,1,4,1,1,2,0,0,40,1,0
31,1,27494,4,10,3,6,3,3,1,0,0,50,36,0
90,1,313749,3,13,2,10,2,1,2,0,0,10,1,0
63,1,100099,7,9,5,11,1,1,1,0,0,40,1,0
34,1,177437,4,10,3,11,3,1,1,15024,0,45,1,1
49,1,194962,9,7,3,2,4,1,2,0,0,6,1,0
51,1,234057,7,9,3,11,3,1,1,0,0,45,1,1
38,3,163204,7,9,3,11,3,1,1,3411,0,25,1,0
42,1,247019,7,9,3,11,3,2,1,0,0,40,1,1
68,1,124686,5,4,4,5,1,1,2,0,0,10,1,0
37,1,140673,4,10,3,6,4,1,2,0,0,40,1,1
37,#N/A,145064,15,12,3,#N/A,3,1,1,0,0,32,1,0
56,3,51916,7,9,1,1,1,1,1,0,0,50,1,1
38,1,269318,3,13,3,4,3,1,1,5178,0,50,1,1
46,1,189762,15,12,2,12,1,1,1,0,0,56,1,0
18,1,210932,7,9,2,4,2,1,2,0,0,40,1,0
41,1,302606,7,9,1,1,5,1,2,0,0,40,1,0
24,2,247075,7,9,2,4,5,2,2,0,0,20,1,0
33,1,388672,#N/A,11,3,11,3,1,1,0,0,60,1,0
30,1,80625,3,13,2,1,1,1,1,0,0,40,1,0
